BATCH 9: DATABASE-READY TABLE ROWS (30 exercises)
====================================================================================================

16-COLUMN FORMAT:
Exercise | Primary Muscles | Secondary Muscles | Type | Equipment | Level | Body Region | Movement | Modality | Steps for Beginners | Advanced Key Points | Scientific Reference | Sports Tags | ExRx Video | JEFIT Video | CoachWhitt Video

====================================================================================================

## TRICEPS EXERCISES (22 exercises)

1. | LYING CABLE TRICEPS EXTENSION | Triceps Brachii (Long Head, Lateral Head, Medial Head) | Anconeus | Isolation | Cable machine with straight bar or rope attachment | Intermediate | Upper | Push | Cables | 1. Set cable pulley to lowest position and attach straight bar or rope handle 2. Lie supine on bench positioned 2-3 feet from cable station with head toward pulley 3. Grasp attachment with arms extended overhead, elbows bent at 90 degrees 4. Keep upper arms stationary and perpendicular to floor throughout movement 5. Extend elbows by contracting triceps until arms are fully straightened 6. Lower weight under control, allowing elbows to bend to 90 degrees 7. Maintain consistent tension on cable throughout entire range of motion | 1. Keep upper arms locked in vertical position to isolate triceps and prevent shoulder recruitment 2. Pause briefly at full elbow extension to maximize medial head activation 3. Use slow eccentric phase (3-4 seconds) to increase time under tension 4. Maintain constant cable tension by avoiding full relaxation at bottom position | 1. Maeo S, Wu Y, Huang M, et al. (2023). Triceps brachii hypertrophy is substantially greater after elbow extension training performed in the overhead versus neutral arm position. European Journal of Sport Science 23(6):1240-1250. DOI: 10.1080/17461391.2022.2100279 ; 2. Kholinne E, Zulkarnain RF, Sun YC, et al. (2018). The different role of each head of the triceps brachii muscle in elbow extension. Acta Orthopaedica et Traumatologica Turcica 52(3):201-205. DOI: 10.1016/j.aott.2018.02.005 ; 3. Boehler JD, Porcari JP, Kline D, et al. (2011). ACE Study Identifies Best Triceps Exercises. ACE Fitness Journal. American Council on Exercise. https://www.acefitness.org/certifiednewsarticle/3008/ace-study-identifies-best-triceps-exercises/ ; 4. Landin D, Thompson M, Jackson MR. (2018). Actions of the triceps brachii at the elbow: a biomechanical analysis with implications for exercise. Journal of Clinical Medicine Research 10(7):535-540. DOI: 10.14740/jocmr3475w | American Football, Rugby, Boxing, MMA, Wrestling, Basketball, Volleyball, Gymnastics, Swimming, Baseball, Powerlifting, Strongman | [TBD] | [TBD] | [TBD] |
27. | ISOMETRIC NECK FLEXION (4-WAY NECK MACHINE) | Sternocleidomastoid, Scalenes (Anterior, Middle, Posterior) | Longus Colli, Longus Capitis | Isolation | 4-way neck machine | Advanced | Upper | Static | Machine | 1. Adjust 4-way neck machine seat height for proper forehead pad alignment 2. Sit upright with back against seat pad and position forehead against pad 3. Grasp handles for stability and engage core muscles 4. Apply forward pressure into pad without allowing head to move 5. Hold maximum voluntary isometric contraction for 5-10 seconds 6. Gradually release tension and return to neutral position 7. Rest 30-60 seconds between isometric holds | 1. Isometric neck training reduces kinematic responses during collisions through muscle pre-activation 2. For athletes with neck flexion strength less than 275N, concussion risk increases significantly 3. Progress from submaximal holds (50-70% MVC) to maximal effort holds (90-100% MVC) 4. Incorporate 4-way machine training for flexion, extension, and lateral flexion in single session 5. Advanced athletes can perform 3-5 sets of 10-second maximal holds per direction | 1. Pedowitz RN, Sharifi S, Cvetanovich GL, et al. (2024). A profile of isometric cervical strength in elite professional male rugby players. Journal of Orthopaedic & Sports Physical Therapy 54(2):123-131. DOI: 10.2519/jospt.2024.11830 ; 2. Salmon DM, Harrison MF, Sharpe S, et al. (2020). A neck strength training protocol in high school football players for concussion risk reduction. International Journal of Athletic Therapy and Training 25(6):258-264. DOI: 10.1123/ijatt.2019-0116 ; 3. Versteegh T, Beaudet D, Greenbaum M, et al. (2015). Evaluating the reliability of a novel neck-strength assessment protocol for healthy adults using self-generated resistance with a hand-held dynamometer. Physiotherapy Canada 67(1):58-64. DOI: 10.3138/ptc.2013-66 ; 4. Heinze K, Symons TB, Kernozek TW, et al. (2023). The relationship between neck strength and sports-related concussion in team sports: a systematic review with meta-analysis. Journal of Orthopaedic & Sports Physical Therapy 53(6):331-342. DOI: 10.2519/jospt.2023.11727 | American Football, Rugby, Wrestling, MMA, Boxing, Judo, Hockey, Lacrosse, Combat Sports, Australian Rules Football, Elite Athletes, Professional Sports | [TBD] | [TBD] | [TBD] |

28. | LYING NECK CURL (PLATE-LOADED) | Sternocleidomastoid, Scalenes (Anterior, Middle, Posterior) | Longus Colli, Longus Capitis | Isolation | Weight plate (2.5-10 lbs), flat bench, towel | Advanced | Upper | Pull | Free Weight | 1. Lie supine on flat bench with head extending off edge of bench 2. Place folded towel on forehead and position weight plate on top of towel 3. Hold plate in place with both hands for stability 4. Begin with neck in neutral alignment (head level with bench) 5. Slowly flex neck forward, bringing chin toward chest 6. Stop when comfortable stretch is felt in posterior neck muscles 7. Return to neutral start position under control, resisting plate weight | 1. Lying position targets sternocleidomastoid through full range of cervical flexion 2. Begin with very light weight (2.5-5 lbs) and progress gradually to prevent strain 3. Use 25+ repetitions due to slow-twitch fiber dominance in neck musculature 4. Eccentric phase (lowering) should take 3-4 seconds for maximum muscle activation 5. Advanced athletes can progress to 10-15 lbs for strength development | 1. Conley MS, Stone MH, Nimmons M, et al. (1997). Specificity of resistance training responses in neck muscle size and strength. European Journal of Applied Physiology 75(5):443-448. DOI: 10.1007/s004210050186 ; 2. Salmon DM, Harrison MF, Sharpe S, et al. (2020). A neck strength training protocol in high school football players for concussion risk reduction. International Journal of Athletic Therapy and Training 25(6):258-264. DOI: 10.1123/ijatt.2019-0116 ; 3. Versteegh T, Beaudet D, Greenbaum M, et al. (2015). Evaluating the reliability of a novel neck-strength assessment protocol for healthy adults using self-generated resistance with a hand-held dynamometer. Physiotherapy Canada 67(1):58-64. DOI: 10.3138/ptc.2013-66 ; 4. Heinze K, Symons TB, Kernozek TW, et al. (2023). The relationship between neck strength and sports-related concussion in team sports: a systematic review with meta-analysis. Journal of Orthopaedic & Sports Physical Therapy 53(6):331-342. DOI: 10.2519/jospt.2023.11727 | American Football, Rugby, Wrestling, MMA, Boxing, Judo, Hockey, Lacrosse, Combat Sports, Australian Rules Football, Powerlifting, Strongman | [TBD] | [TBD] | [TBD] |


====================================================================================================

## ROTATOR CUFF EXERCISES (2 exercises)

29. | CABLE INTERNAL ROTATION | Subscapularis | Pectoralis Major (Clavicular Head), Latissimus Dorsi, Teres Major | Isolation | Cable machine with D-handle attachment | Beginner | Upper | Pull | Cables | 1. Set cable pulley to elbow height and attach D-handle 2. Stand perpendicular to cable machine with working arm closer to pulley 3. Grasp handle with working arm, elbow bent 90 degrees at side 4. Position forearm perpendicular to torso (neutral start position) 5. Rotate arm inward, bringing forearm across front of torso 6. Stop when forearm reaches midline or slightly past 7. Return to neutral start position under control, resisting cable tension | 1. Keep elbow tucked tightly against side of torso throughout movement to isolate subscapularis 2. Use light weight (5-15 lbs) to maintain control and prevent compensation from larger muscles 3. Internal rotation exercises support shoulder health but should not be overemphasized 4. Perform 12-15 repetitions for 2-3 sets to build rotator cuff endurance | 1. Reinold MM, Wilk KE, Fleisig GS, et al. (2004). Electromyographic analysis of the rotator cuff and deltoid musculature during common shoulder external rotation exercises. Journal of Orthopaedic & Sports Physical Therapy 34(7):385-394. DOI: 10.2519/jospt.2004.34.7.385 ; 2. Bitter NL, Clisby EF, Jones MA, et al. (2007). Relative contributions of infraspinatus and deltoid during external rotation in healthy shoulders. Journal of Shoulder and Elbow Surgery 16(5):563-568. DOI: 10.1016/j.jse.2006.12.007 ; 3. Frontiers in Physiology (2023). Rotator cuff-specific resistance training significantly improved joint stability and muscle activation in athletes. https://www.frontiersin.org/journals/physiology ; 4. Lee SB, Kim KJ, O'Driscoll SW, et al. (2000). Dynamic glenohumeral stability provided by the rotator cuff muscles in the mid-range and end-range of motion: a study in cadavera. Journal of Bone and Joint Surgery 82(6):849-857. DOI: 10.2106/00004623-200006000-00012 | Baseball, Softball, Cricket, Tennis, Racquetball, Squash, Swimming, Water Polo, Volleyball, Handball, Javelin, Shot Put | [TBD] | [TBD] | [TBD] |

30. | CABLE EXTERNAL ROTATION | Infraspinatus, Teres Minor | Posterior Deltoid, Supraspinatus | Isolation | Cable machine with D-handle attachment | Beginner | Upper | Pull | Cables | 1. Set cable pulley to elbow height and attach D-handle 2. Stand perpendicular to cable machine with working arm farther from pulley 3. Grasp handle with working arm, elbow bent 90 degrees at side 4. Position forearm across front of torso (internal rotation start position) 5. Rotate arm outward, bringing forearm away from torso 6. Stop when forearm is perpendicular to torso or slightly past 7. Return to start position under control, resisting cable tension | 1. Sidelying external rotation produces 62-67% MVIC for infraspinatus and teres minor 2. Keep elbow tucked tightly against side (can use towel roll between elbow and ribs) 3. Cable provides constant tension advantage over free weights for rotator cuff training 4. External rotation exercises are gold-standard rehab exercise with high infraspinatus activation 5. Use 2:1 ratio of external to internal rotation volume to prevent shoulder imbalances | 1. Reinold MM, Wilk KE, Fleisig GS, et al. (2004). Electromyographic analysis of the rotator cuff and deltoid musculature during common shoulder external rotation exercises. Journal of Orthopaedic & Sports Physical Therapy 34(7):385-394. DOI: 10.2519/jospt.2004.34.7.385 ; 2. Park K, Bak K. (2025). Selective activation of the infraspinatus during external rotation exercises in participants with rounded shoulder posture: comparison of three common exercises and muscle architecture-based exercise. Medicina 61(2):203. DOI: 10.3390/medicina61020203 ; 3. Kim JH, Lee DH, Kwak HY. (2023). Effect of 8-week shoulder external rotation exercise with low intensity and slow movement on infraspinatus. Healthcare 11(15):2202. DOI: 10.3390/healthcare11152202 ; 4. Bitter NL, Clisby EF, Jones MA, et al. (2007). Relative contributions of infraspinatus and deltoid during external rotation in healthy shoulders. Journal of Shoulder and Elbow Surgery 16(5):563-568. DOI: 10.1016/j.jse.2006.12.007 | Baseball, Softball, Cricket, Tennis, Racquetball, Squash, Swimming, Water Polo, Volleyball, Handball, Javelin, Shot Put, Golf, Bowling | [TBD] | [TBD] | [TBD] |

